architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,__umodti3,001025f0,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_fini,102734,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.777362795,1.5,1,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,srand,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,time,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__printf_chk,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_start,101100,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.257484971,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,deregister_tm_clones,101130,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,register_tm_clones,101160,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.466857823,2.119924827,0.214285714,13
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__do_global_dtors_aux,001011a0,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.466298448,2.556009344,0.285714286,13
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_add,1.01E+12,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,0.641878291,0.139534884,30,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,6,1,7,0.023255814,3.788909766,2.161567951,0.1,9
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_sub,101209,ECC,4,4,2,1,1,0.25,4.5,1,4,1,3,1,0,18,0.590981859,0.140447154,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,14,3,11,0.012987013,3.558901297,2.122659917,0.111111111,10
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_mul,101241,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,0.81487807,0.108108108,26,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,5,0.054054054,3.719739434,2.233575106,0.181818182,7
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,egcd,101266,ECC,5,7,4,3,3,0.428571429,8.4,1,5,2,5,3,0,42,1.116448262,0.087175015,82,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,16,2,23,0.128378378,5.21546327,2.414963873,0.095238095,26
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_inv,001012f6,ECC,5,7,4,2,2,0.285714286,5.8,1,7,2,5,2,0,29,1.028613215,0.110248739,100,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,18,2,19,0.106870229,4.901036958,2.44397218,0.137931034,26
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_infinity,0010135f,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.030742097,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,3,0.333333333,2.794150379,2.125814584,0.2,2
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_is_equal,101379,ECC,6,7,3,1,1,0.142857143,3.333333333,2,6,3,4,1,0,20,0.971203864,0.124968672,64,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,12,0,10,0.104651163,4.585551863,2.032882001,0.15,16
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,init_demo_curve,001013ad,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,1.289467091,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,7,0.333333333,3.456439112,1.947338796,0.1,3
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_double,001013eb,ECC,7,23,18,16,16,0.695652174,14.42857143,1,13,4,19,16,0,101,1.190329123,0.084616143,108,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,96,19,2,44,0.174418605,5.239665658,2.550073875,0.178217822,30
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_add,101553,ECC,14,33,21,19,19,0.575757576,8.214285714,1,21,6,27,19,0,115,1.232190372,0.056947988,134,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,88,23,2,54,0.180064309,5.438407994,2.616274109,0.182608696,32
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,scalar_mul,1.02E+07,ECC,8,14,8,6,6,0.428571429,8.375,1,10,4,10,6,0,67,1.21476846,0.09904615,154,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,144,25,4,42,0.158798283,5.663977169,2.551146894,0.119402985,38
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,gen_keypair,001017da,ECC,3,5,4,3,3,0.6,12.33333333,1,6,1,4,3,0,37,1.142497666,0.065501618,96,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,80,13,2,26,0.167938931,5.380323206,2.621863318,0.108108108,27
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,compute_shared,101862,ECC,3,4,3,2,2,0.5,5.333333333,1,5,1,3,2,0,16,1.138947734,0.09254902,46,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,24,9,1,12,0.157142857,4.766729725,2.630531454,0.1875,14
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,ecdsa_sign_toy,001018a1,ECC,8,17,11,9,9,0.529411765,9.625,1,10,5,12,9,0,77,1.041634449,0.11676545,168,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,112,34,7,49,0.118518519,5.350224465,2.670404218,0.142857143,33
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,ecdsa_verify_toy,001019ae,ECC,12,24,14,7,7,0.291666667,7.75,1,17,7,17,7,0,93,0.749438718,0.111871027,180,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,168,34,5,49,0.111486486,5.41931147,2.526490128,0.150537634,38
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,print_point,00101afa,Non-Crypto,4,6,4,3,3,0.5,4.5,1,5,1,5,3,0,18,1.064413893,0.085144928,48,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,6,0,8,0.113207547,4.409017887,2.601105215,0.222222222,13
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,main,00101b45,Non-Crypto,3,32,31,30,30,0.9375,50.33333333,1,16,1,31,30,0,151,1.352402829,0.038441044,140,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,320,15,1,68,0.173652695,5.065101761,2.450692998,0.205298013,26
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,__umodti3,1.01E+32,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_fini,00101f74,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.777362795,1.5,1,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,srand,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,time,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__printf_chk,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,main,101100,Non-Crypto,3,32,31,13,13,0.40625,51,1,16,1,31,13,0,153,1.34427459,0.088818311,276,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,336,48,12,71,0.139013453,5.177850138,2.405529976,0.202614379,33
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,_start,001013c0,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.207738261,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.714646921,1.816902513,0.153846154,12
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,deregister_tm_clones,001013f0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,4.054538857,1.839622466,0.333333333,8
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,register_tm_clones,101420,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.466857823,2.119924827,0.214285714,13
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__do_global_dtors_aux,101460,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.45954793,2.556009344,0.285714286,13
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_add,001014b0,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,0.695571474,0.192307692,42,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,9,2,7,0.019230769,3.797467633,2.124001623,0.1,9
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_sub,001014d0,ECC,3,2,1,0,0,0,6.333333333,2,3,1,1,0,0,19,0.641687158,0.222385142,94,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,23,6,12,0.018691589,3.545527623,2.091883975,0.052631579,12
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_mul,101510,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,0.849423728,0.173913043,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,7,1,5,0.043478261,4.113362386,2.173220373,0.181818182,8
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,egcd,101540,ECC,5,7,4,2,2,0.285714286,7.4,1,5,2,5,2,0,37,1.116448262,0.089764997,82,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,16,2,23,0.133802817,5.212897582,2.425748922,0.108108108,26
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_inv,001015d0,ECC,5,7,4,2,2,0.285714286,5.4,1,7,2,5,2,0,27,1.03217841,0.125738026,110,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,40,21,3,17,0.090225564,5.011501447,2.396166109,0.148148148,24
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_infinity,101640,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.030742097,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,3,0.333333333,2.794150379,2.125814584,0.2,2
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_is_equal,101660,ECC,6,6,2,0,0,0,3.166666667,3,6,3,3,0,0,19,0.920682111,0.161525974,76,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,16,1,9,0.098901099,4.15140075,2.028809631,0.105263158,17
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,init_demo_curve,101690,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,1.289467091,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,7,0.333333333,3.456439112,1.947338796,0.1,3
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_double,001016d0,ECC,7,23,18,16,16,0.695652174,14.28571429,1,13,4,19,16,0,100,1.191229156,0.093041593,118,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,96,23,3,43,0.169172932,5.233538518,2.551123302,0.18,33
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_add,101840,ECC,13,31,20,18,18,0.580645161,8.615384615,1,20,6,25,18,0,112,1.233823778,0.075548509,142,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,72,28,3,47,0.166123779,5.437828946,2.565892062,0.178571429,37
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,scalar_mul,001019f0,ECC,8,15,9,6,5,0.4,9,1,10,5,10,6,0,72,1.177270924,0.09798388,164,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,168,25,4,47,0.164,5.629302613,2.528464623,0.125,42
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,gen_keypair,00101b10,ECC,3,5,4,3,3,0.6,12.33333333,1,6,1,4,3,0,37,1.152383123,0.074285714,108,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,80,16,3,26,0.157142857,5.47348078,2.596182017,0.108108108,31
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,compute_shared,00101ba0,ECC,3,4,3,2,2,0.5,5.333333333,1,5,1,3,2,0,16,1.138947734,0.09254902,46,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,24,9,1,12,0.157142857,4.979684159,2.630531454,0.1875,14
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,ecdsa_sign_toy,00101bf0,ECC,8,17,11,9,9,0.529411765,10.125,1,10,5,12,9,0,81,1.112681045,0.149905411,240,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,128,53,13,52,0.112426036,5.407758111,2.594291577,0.135802469,37
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,ecdsa_verify_toy,00101d00,ECC,12,24,14,10,10,0.416666667,7.75,1,17,7,17,10,0,93,0.841431112,0.161393967,246,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,168,53,11,48,0.094827586,5.64006864,2.438095844,0.150537634,41
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,print_point,1.01E+42,Non-Crypto,3,4,3,2,2,0.5,5,0,4,1,3,2,0,15,1.16651497,0.243304843,50,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,9,2,2,0.065217391,4.48045566,1.799913677,0.2,11
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,__umodti3,1.01E+92,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,_fini,00101fd4,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.777362795,1.5,1,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,srand,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,time,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,__printf_chk,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,main,101100,Non-Crypto,3,32,31,13,13,0.40625,51,1,16,1,31,13,0,153,1.34427459,0.088818311,276,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,336,48,12,71,0.139013453,5.190142817,2.405529976,0.202614379,33
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,_start,001013c0,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.207738261,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.714646921,1.816902513,0.153846154,12
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,deregister_tm_clones,001013f0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,4.054538857,1.839622466,0.333333333,8
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,register_tm_clones,101420,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.466857823,2.119924827,0.214285714,13
x86,Non-Crypto,gcc,O3,ecc_x86_gcc_O3.elf,__do_global_dtors_aux,101460,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.45954793,2.556009344,0.285714286,13
x86,ECC,gcc,O3,ecc_x86_gcc_O3.elf,mod_add,001014b0,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,0.695571474,0.192307692,42,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,9,2,7,0.019230769,3.797467633,2.124001623,0.1,9
x86,ECC,gcc,O3,ecc_x86_gcc_O3.elf,mod_sub,001014d0,ECC,3,2,1,0,0,0,6.333333333,2,3,1,1,0,0,19,0.641687158,0.222385142,94,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,23,6,12,0.018691589,3.545527623,2.091883975,0.052631579,12
x86,ECC,gcc,O3,ecc_x86_gcc_O3.elf,mod_mul,101510,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,0.849423728,0.173913043,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,7,1,5,0.043478261,4.113362386,2.173220373,0.181818182,8
x86,ECC,gcc,O3,ecc_x86_gcc_O3.elf,egcd,101540,ECC,5,7,4,2,2,0.285714286,7.4,1,5,2,5,2,0,37,1.116448262,0.089764997,82,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,16,2,23,0.133802817,5.212897582,2.425748922,0.108108108,26
