architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,main,code:0002d0,Non-Crypto,13,42,31,5,5,0.11904761904761904,22.46153846153846,0,22,6,36,5,0,292,1.8781142252221235,0.18361721883886586,True,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,181,131,246,0.09126671911880409,5.918301805657359,2.5168616334070513,0.10616438356164383,60
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,__divmodhi4,code:00040c,Non-Crypto,3,9,8,0,0,0.0,3.6666666666666665,0,7,4,5,0,0,11,1.7979702624255045,0.27777777777777773,True,58,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,11,8,8,0.08695652173913043,4.0220552088742005,2.8068687623455335,0.7272727272727273,9
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,__udivmodhi4_ep,code:00042b,Non-Crypto,4,5,3,1,1,0.2,4.0,1,2,2,3,1,0,16,0.5950783496994998,0.21164940243887612,True,66,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,15,13,27,0.007246376811594203,4.3125,2.17346464728761,0.1875,14
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,malloc,code:000434,Non-Crypto,31,45,16,1,1,0.022222222222222223,4.258064516129032,1,25,15,30,1,0,132,0.42376543579724385,0.13878690493626478,True,290,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,8,80,62,106,0.03506311360448808,5.920451614513675,1.9709230308709695,0.12121212121212122,76
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,free,code:0004cc,Non-Crypto,24,34,12,2,1,0.058823529411764705,5.125,1,21,11,23,2,0,123,0.62045377890426,0.09063341328539941,True,248,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,54,46,106,0.06396255850234009,5.851643410711927,2.1945508906705804,0.0975609756097561,62
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,printf,code:000555,Non-Crypto,1,1,2,0,0,0.0,5.0,0,2,0,1,0,0,5,2.128085278891395,0.0,False,4,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,putchar,code:00056b,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.940593624176297,0.08333333333333333,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,1,1,4,0.16666666666666666,3.52164063634332,2.8553885422075336,0.5,3
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,puts,code:000572,Non-Crypto,9,12,5,2,2,0.16666666666666666,4.888888888888889,1,7,4,8,2,0,44,0.841588531475153,0.09448375995230937,True,100,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,12,8,19,0.13043478260869565,5.202848560220106,2.6435059303521045,0.11363636363636363,33
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,vfprintf,code:0005a2,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,1,0,0,5,2.5216406363433186,0.0,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,strnlen_P,code:000783,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,1,2,0,0,11,0.8011558909917307,0.14245014245014245,True,54,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,9,8,12,0.039473684210526314,4.061482186720775,2.267272988072163,0.18181818181818182,10
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,strnlen,code:00078e,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,1,2,0,0,11,0.7874477427250257,0.13700351935646052,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,8,8,7,12,0.02702702702702703,3.9362600275315263,2.158441792303752,0.18181818181818182,10
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,fputc,code:000799,Non-Crypto,9,12,5,1,1,0.08333333333333333,6.666666666666667,1,9,4,8,1,0,60,1.3101807251127422,0.14684459914893072,True,132,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,24,18,44,0.11811023622047244,5.673930204123511,2.399126427585682,0.08333333333333333,46
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,__ultoa_invert,code:0007d5,Non-Crypto,13,24,13,4,2,0.16666666666666666,5.076923076923077,2,12,7,17,4,0,66,0.9858571292727594,0.13059810220838963,True,244,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,55,46,91,0.02268041237113402,5.945835552004707,2.432207868545846,0.19696969696969696,40
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,FUN_code_000818,code:000818,Non-Crypto,2,2,2,0,0,0.0,5.5,1,2,1,1,0,0,11,1.22447694435914,0.4816285998013903,True,90,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,39,24,10,0.00909090909090909,3.3843641434371503,2.349183168658287,0.18181818181818182,8
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,FUN_code_000823,code:000823,Non-Crypto,3,3,2,0,0,0.0,5.333333333333333,1,3,1,2,0,0,16,0.8260905579574275,0.2919103313840156,True,92,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,37,24,20,0.007518796992481203,4.174800876357291,2.76591114642757,0.125,11
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,__prologue_saves__,code:000833,Non-Crypto,1,1,2,0,0,0.0,16.0,0,2,0,1,0,0,16,1.3567796494470397,0.0,True,64,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,0,0,16,0.5,3.271782221599798,1.0,0.125,1
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,FUN_code_000843,code:000843,Non-Crypto,1,0,1,0,0,0.0,12.0,1,1,0,0,0,0,12,1.6863717137095429,0.48717948717948717,True,94,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,35,19,6,0.02564102564102564,4.001629167387823,2.5152708978743235,0.08333333333333333,10
avr,Non-Crypto,avr-gcc,O2,xor_avr_avr-gcc_O2.elf,__epilogue_restores__,code:00084f,Non-Crypto,1,0,1,0,0,0.0,27.0,2,1,0,0,0,0,27,1.9804440900078184,0.24305555555555555,True,94,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,33,18,25,0.13194444444444445,4.787023381672907,2.6256074827267737,0.037037037037037035,9
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,0,2,0,1,0,0,6,1.8666250334275927,0.7142857142857143,False,44,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,18,10,0,0.0,3.4182958340544896,1.8352377453121176,0.3333333333333333,5
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,1,0.25,3.6666666666666665,0,3,1,3,1,0,11,1.4707635725179038,0.11458333333333333,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,5,4,6,0.058823529411764705,3.970573095811684,1.8334142027643539,0.2727272727272727,7
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,1,0.16666666666666666,2.5,0,5,1,5,1,0,10,1.2516175236233678,0.0859375,True,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,5,4,7,0.04,4.334962500721156,1.9965656302427193,0.4,8
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,rol,code:000053,Non-Crypto,7,8,3,2,2,0.25,2.4285714285714284,1,5,2,6,2,0,17,0.8477297619418646,0.30986394557823127,True,70,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,17,13,8,0.011764705882352941,4.4518851802374915,2.1247167849123594,0.17647058823529413,15
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,sub,code:000064,XOR-CIPHER,1,0,1,0,0,0.0,98.0,1,1,0,0,0,0,98,1.7353583784712396,0.1895093062605753,True,204,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,64,48,96,0.0829103214890017,4.2020714574035,1.820788965731456,0.01020408163265306,11
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,perm,code:0000c6,XOR-CIPHER,3,3,2,0,0,0.0,29.666666666666668,1,3,1,2,0,0,89,1.6907533457147617,0.29104297622816144,True,340,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,96,66,58,0.0693950177935943,5.065452024683258,2.3700598926536824,0.02247191011235955,26
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,rol.constprop.0,code:00011f,Non-Crypto,1,0,1,0,0,0.0,5.0,1,1,0,0,0,0,5,1.0219280948873624,0.16,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,4,4,12,0.02,2.5219280948873624,2.274302951473625,0.2,3
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,diff,code:000124,XOR-CIPHER,1,16,17,16,16,1.0,158.0,0,2,0,16,16,0,158,1.7256035406676193,0.44152431011826543,True,948,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,224,176,75,0.07884362680683311,4.633968609954586,2.378428326077857,0.10759493670886076,23
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,xor_init,code:0001d2,XOR-CIPHER,9,13,6,3,3,0.23076923076923078,12.777777777777779,1,7,3,10,3,0,115,1.4785190270819486,0.15679765284225253,True,342,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,53,45,101,0.08823529411764706,6.054785064702887,2.4037930353137287,0.05217391304347826,61
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,xor_encrypt_block,code:000247,XOR-CIPHER,9,15,8,4,4,0.26666666666666666,16.0,1,10,4,11,4,0,144,1.3667042453404006,0.2049134735532459,True,494,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,122,89,111,0.11014492753623188,5.8716510228312035,2.6320842195096548,0.05555555555555555,47
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,xor_decrypt_block,code:0002da,XOR-CIPHER,15,22,9,5,5,0.22727272727272727,13.266666666666667,1,8,6,16,5,0,199,1.2388235117970936,0.15347477965935788,True,566,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,128,93,151,0.13318284424379231,6.021995742842297,2.520810374437096,0.04522613065326633,63
avr,XOR-CIPHER,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,xor_stream,code:0003a3,XOR-CIPHER,33,52,21,7,7,0.1346153846153846,8.909090909090908,1,6,19,33,7,0,294,0.9527757697988696,0.15110611253454576,True,738,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,205,151,216,0.08421797593772117,6.295689653918052,2.329326959092203,0.07142857142857142,71
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,main,code:0004ca,Non-Crypto,13,42,31,5,5,0.11904761904761904,22.46153846153846,0,22,6,36,5,0,292,1.8949044467353047,0.18361721883886586,True,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,181,131,246,0.09126671911880409,5.897780323523102,2.5168616334070513,0.10616438356164383,60
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__divmodhi4,code:000606,Non-Crypto,3,9,8,0,0,0.0,3.6666666666666665,0,7,4,5,0,0,11,1.7979702624255045,0.27777777777777773,True,58,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,11,8,8,0.08695652173913043,4.0220552088742005,2.8068687623455335,0.7272727272727273,9
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__udivmodhi4_ep,code:000625,Non-Crypto,4,5,3,1,1,0.2,4.0,1,2,2,3,1,0,16,0.5950783496994998,0.21164940243887612,True,66,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,15,13,27,0.007246376811594203,4.3125,2.17346464728761,0.1875,14
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,malloc,code:00062e,Non-Crypto,31,45,16,1,1,0.022222222222222223,4.258064516129032,1,25,15,30,1,0,132,0.42376543579724385,0.13878690493626478,True,290,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,8,80,62,106,0.03506311360448808,5.920451614513675,1.9709230308709695,0.12121212121212122,76
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,free,code:0006c6,Non-Crypto,24,34,12,2,1,0.058823529411764705,5.125,1,21,11,23,2,0,123,0.62045377890426,0.09063341328539941,True,248,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,54,46,106,0.06396255850234009,5.851643410711927,2.1945508906705804,0.0975609756097561,62
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,printf,code:00074f,Non-Crypto,1,1,2,0,0,0.0,5.0,0,2,0,1,0,0,5,2.128085278891395,0.0,False,4,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.0220552088742,0.4689955935892812,0.4,2
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,putchar,code:000765,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.940593624176297,0.08333333333333333,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,1,1,4,0.16666666666666666,3.52164063634332,2.8553885422075336,0.5,3
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,puts,code:00076c,Non-Crypto,9,12,5,2,2,0.16666666666666666,4.888888888888889,1,7,4,8,2,0,44,0.841588531475153,0.09448375995230937,True,100,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,12,8,19,0.13043478260869565,5.202848560220106,2.6435059303521045,0.11363636363636363,33
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,vfprintf,code:00079c,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,1,0,0,5,2.5216406363433186,0.0,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,strnlen_P,code:00097d,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,1,2,0,0,11,0.8011558909917307,0.14245014245014245,True,54,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,9,8,12,0.039473684210526314,4.061482186720775,2.267272988072163,0.18181818181818182,10
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,strnlen,code:000988,Non-Crypto,3,3,2,0,0,0.0,3.6666666666666665,2,3,1,2,0,0,11,0.7874477427250257,0.13700351935646052,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,8,8,7,12,0.02702702702702703,3.9362600275315263,2.158441792303752,0.18181818181818182,10
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,fputc,code:000993,Non-Crypto,9,12,5,1,1,0.08333333333333333,6.666666666666667,1,9,4,8,1,0,60,1.3101807251127422,0.14684459914893072,True,132,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,24,18,44,0.11811023622047244,5.673930204123511,2.399126427585682,0.08333333333333333,46
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__ultoa_invert,code:0009cf,Non-Crypto,13,24,13,4,2,0.16666666666666666,5.076923076923077,2,12,7,17,4,0,66,0.9858571292727594,0.13059810220838963,True,244,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,55,46,91,0.02268041237113402,5.945835552004707,2.432207868545846,0.19696969696969696,40
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,FUN_code_000a12,code:000a12,Non-Crypto,2,2,2,0,0,0.0,5.5,1,2,1,1,0,0,11,1.22447694435914,0.4816285998013903,True,90,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,39,24,10,0.00909090909090909,3.3843641434371503,2.349183168658287,0.18181818181818182,8
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,FUN_code_000a1d,code:000a1d,Non-Crypto,3,3,2,0,0,0.0,5.333333333333333,1,3,1,2,0,0,16,0.8260905579574275,0.2919103313840156,True,92,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,37,24,20,0.007518796992481203,4.174800876357291,2.76591114642757,0.125,11
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__prologue_saves__,code:000a2d,Non-Crypto,1,1,2,0,0,0.0,16.0,0,2,0,1,0,0,16,1.3567796494470397,0.0,True,64,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,0,0,16,0.5,3.271782221599798,1.0,0.125,1
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,FUN_code_000a3d,code:000a3d,Non-Crypto,1,0,1,0,0,0.0,12.0,1,1,0,0,0,0,12,1.6863717137095429,0.48717948717948717,True,94,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,35,19,6,0.02564102564102564,4.001629167387823,2.5152708978743235,0.08333333333333333,10
avr,Non-Crypto,avr-gcc,O3,xor_avr_avr-gcc_O3.elf,__epilogue_restores__,code:000a49,Non-Crypto,1,0,1,0,0,0.0,27.0,2,1,0,0,0,0,27,1.9804440900078184,0.24305555555555555,True,94,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,33,18,25,0.13194444444444445,4.787023381672907,2.6256074827267737,0.037037037037037035,9
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,__trampolines_start,code:000034,Non-Crypto,1,1,2,0,0,0.0,6.0,0,2,0,1,0,0,6,1.8666250334275927,0.7142857142857143,False,44,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,18,10,0,0.0,3.4182958340544896,1.8352377453121176,0.3333333333333333,5
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,__do_copy_data,code:00003a,Non-Crypto,3,4,3,1,1,0.25,3.6666666666666665,0,3,1,3,1,0,11,1.4707635725179038,0.11458333333333333,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,5,4,6,0.058823529411764705,4.061482186720775,1.8334142027643539,0.2727272727272727,7
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,__do_clear_bss,code:000045,Non-Crypto,4,6,4,1,1,0.16666666666666666,2.5,0,5,1,5,1,0,10,1.2516175236233678,0.0859375,True,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,5,4,7,0.04,4.334962500721156,1.9965656302427193,0.4,8
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,rol,code:000053,Non-Crypto,7,8,3,2,2,0.25,2.4285714285714284,1,5,2,6,2,0,17,0.8477297619418646,0.30986394557823127,True,70,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,17,13,8,0.011764705882352941,4.4518851802374915,2.1247167849123594,0.17647058823529413,15
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,sub,code:000064,XOR-CIPHER,3,3,2,0,0,0.0,4.0,1,3,1,2,0,0,12,1.1434958855054393,0.1320582877959927,True,34,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,9,7,12,0.05194805194805195,4.584962500721156,2.039460280956771,0.16666666666666666,11
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,perm,code:000070,XOR-CIPHER,5,6,3,0,0,0.0,10.2,1,5,2,4,0,0,51,1.2692585400033751,0.2611770927980578,True,270,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,80,47,30,0.04779411764705882,5.466194337661131,2.708894321211267,0.058823529411764705,36
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,diff,code:0000a3,XOR-CIPHER,3,4,3,1,1,0.25,15.333333333333334,1,4,1,3,1,0,46,1.3413876409168866,0.10344827586206896,True,182,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,32,26,33,0.08653846153846154,5.097208868063903,2.526606241400944,0.06521739130434782,33
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,xor_init,code:0000d2,XOR-CIPHER,7,11,6,2,2,0.18181818181818182,16.857142857142858,1,7,3,8,2,0,118,1.542766106537867,0.09293663798256334,True,334,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,41,37,110,0.12830957230142567,5.918076374598513,2.5473456124020273,0.05084745762711865,61
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,xor_encrypt_block,code:00014a,XOR-CIPHER,11,18,9,4,4,0.2222222222222222,8.090909090909092,1,10,5,13,4,0,89,1.28548996846461,0.20294962990170787,True,418,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,101,66,66,0.056133056133056136,5.626256933016001,2.6526284196416183,0.10112359550561797,54
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,xor_decrypt_block,code:0001a6,XOR-CIPHER,20,30,12,5,5,0.16666666666666666,7.05,1,8,9,21,5,0,141,1.1372705049928142,0.16173106027205036,True,536,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,129,89,107,0.049136786188579015,6.003382546387399,2.5209062838561254,0.0851063829787234,71
avr,XOR-CIPHER,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,xor_stream,code:000235,XOR-CIPHER,13,17,6,3,3,0.17647058823529413,10.538461538461538,1,5,4,13,3,0,137,0.8887000352273944,0.18798340263207675,True,464,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,112,71,116,0.11145996860282574,6.294790885418877,2.7170680317297453,0.043795620437956206,64
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,main,code:0002bf,Non-Crypto,13,42,31,5,5,0.11904761904761904,22.307692307692307,0,22,6,36,5,0,290,1.8751403073197817,0.18172847655235444,True,992,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,177,128,242,0.09317269076305221,5.907729843227328,2.531651076931227,0.10689655172413794,60
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,__divmodhi4,code:0003f9,Non-Crypto,3,9,8,0,0,0.0,3.6666666666666665,0,7,4,5,0,0,11,1.7759436237253212,0.27777777777777773,True,58,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,11,8,8,0.08695652173913043,4.0220552088742005,2.8068687623455335,0.7272727272727273,9
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,__udivmodhi4_ep,code:000418,Non-Crypto,4,5,3,1,1,0.2,4.0,1,2,2,3,1,0,16,0.5950783496994998,0.21164940243887612,True,66,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,15,13,27,0.007246376811594203,4.3125,2.17346464728761,0.1875,14
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,malloc,code:000421,Non-Crypto,31,45,16,1,1,0.022222222222222223,4.258064516129032,1,25,15,30,1,0,132,0.42376543579724385,0.13878690493626478,True,290,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,8,80,62,106,0.03506311360448808,5.920451614513675,1.9709230308709695,0.12121212121212122,76
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,free,code:0004b9,Non-Crypto,24,34,12,2,1,0.058823529411764705,5.125,1,21,11,23,2,0,123,0.62045377890426,0.09063341328539941,True,248,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,54,46,106,0.06396255850234009,5.851643410711927,2.1945508906705804,0.0975609756097561,62
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,printf,code:000542,Non-Crypto,1,1,2,0,0,0.0,5.0,0,2,0,1,0,0,5,2.128085278891395,0.0,False,4,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,putchar,code:000558,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.940593624176297,0.08333333333333333,True,12,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,1,1,4,0.16666666666666666,3.521640636343319,2.8553885422075336,0.5,3
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,puts,code:00055f,Non-Crypto,9,12,5,2,2,0.16666666666666666,4.888888888888889,1,7,4,8,2,0,44,0.841588531475153,0.09448375995230937,True,100,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,4,12,8,19,0.13043478260869565,5.202848560220106,2.6435059303521045,0.11363636363636363,33
avr,Non-Crypto,avr-gcc,Os,xor_avr_avr-gcc_Os.elf,vfprintf,code:00058f,Non-Crypto,1,1,2,0,0,0.0,5.0,1,2,0,1,0,0,5,2.5216406363433186,0.0,False,2,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,4,0,0,0,0.0,3.188721875540867,0.4689955935892812,0.4,2
